Node 1:
0.0010030269622802734, 3.3333333333333335, 0.01
0.5020942687988281, 0.0, 0.0
1.5026307106018066, 5.0, 0.015
2.170487642288208, 0.0, 0.0
2.672449827194214, 6.666666666666667e-07, 9.999999999999999e-06
3.674189805984497, 0.0, 0.0
4.3419013023376465, 3.3333333333333335, 0.01
4.8424553871154785, 0.0, 0.0
5.844121694564819, 5.0, 0.015
6.51153302192688, 0.0, 0.0
7.012887716293335, 6.666666666666667e-07, 9.999999999999999e-06
8.014537811279297, 0.0, 0.0
8.682125091552734, 3.3333333333333335, 0.01
9.182730197906494, 0.0, 0.0
10.184470891952515, 5.0, 0.015
10.85265040397644, 0.0, 0.0
11.35293197631836, 6.666666666666667e-07, 9.999999999999999e-06
12.35463809967041, 0.0, 0.0
13.02301836013794, 3.3333333333333335, 0.01
13.523813724517822, 0.0, 0.0
14.525482177734375, 5.0, 0.015
15.1921865940094, 0.0, 0.0
15.694193840026855, 6.666666666666667e-07, 9.999999999999999e-06
16.694259643554688, 0.0, 0.0
17.361947536468506, 3.3333333333333335, 0.01
17.863047122955322, 0.0, 0.0
18.86510396003723, 5.0, 0.015
19.532715320587158, 0.0, 0.0
20.033028602600098, 6.666666666666667e-07, 9.999999999999999e-06
21.034032583236694, 0.0, 0.0
21.70154643058777, 3.3333333333333335, 0.01
22.20273733139038, 0.0, 0.0
23.203226804733276, 5.0, 0.015
23.871129512786865, 0.0, 0.0
24.371962547302246, 6.666666666666667e-07, 9.999999999999999e-06
25.374040842056274, 0.0, 0.0
26.04183077812195, 3.3333333333333335, 0.01
26.542593479156494, 0.0, 0.0
27.5440456867218, 5.0, 0.015
28.21078324317932, 0.0, 0.0
28.712126970291138, 6.666666666666667e-07, 9.999999999999999e-06
29.713347673416138, 0.0, 0.0
Node 2:
0.0010030269622802734, 0.0, 0.0
0.5020942687988281, 10.0, 10.0
1.5026307106018066, 0.0, 0.0
2.170487642288208, 5e-07, 0.0005
2.672449827194214, 0.0, 0.0
3.674189805984497, 7.499999999999999e-07, 0.00075
4.3419013023376465, 0.0, 0.0
4.8424553871154785, 10.0, 10.0
5.844121694564819, 0.0, 0.0
6.51153302192688, 5e-07, 0.0005
7.012887716293335, 0.0, 0.0
8.014537811279297, 7.499999999999999e-07, 0.00075
8.682125091552734, 0.0, 0.0
9.182730197906494, 10.0, 10.0
10.184470891952515, 0.0, 0.0
10.85265040397644, 5e-07, 0.0005
11.35293197631836, 0.0, 0.0
12.35463809967041, 7.499999999999999e-07, 0.00075
13.02301836013794, 0.0, 0.0
13.523813724517822, 10.0, 10.0
14.525482177734375, 0.0, 0.0
15.1921865940094, 5e-07, 0.0005
15.694193840026855, 0.0, 0.0
16.694259643554688, 7.499999999999999e-07, 0.00075
17.361947536468506, 0.0, 0.0
17.863047122955322, 10.0, 10.0
18.86510396003723, 0.0, 0.0
19.532715320587158, 0.0, 0.0
20.033028602600098, 0.0, 0.0
21.034032583236694, 0.0, 0.0
21.70154643058777, 0.0, 0.0
22.20273733139038, 0.0, 0.0
23.203226804733276, 0.0, 0.0
23.871129512786865, 0.0, 0.0
24.371962547302246, 0.0, 0.0
25.374040842056274, 7.499999999999999e-07, 0.00075
26.04183077812195, 0.0, 0.0
26.542593479156494, 10.0, 10.0
27.5440456867218, 0.0, 0.0
28.21078324317932, 5e-07, 0.0005
28.712126970291138, 0.0, 0.0
29.713347673416138, 7.499999999999999e-07, 0.00075
